"","series_id","category","actual","method","forecast","horizon","timestamp"
"428","O3","MICRO",3364.5,"AutoBox3",9091.08,4,4
"429","O3","MICRO",1267.5,"AutoBox3",8799.38,5,5
"430","O3","MICRO",4154.5,"AutoBox3",8838.18,6,6
"431","O3","MICRO",5611,"AutoBox3",7361.31,7,7
"432","O3","MICRO",4646.5,"AutoBox3",9083.7,8,8
"433","O3","MICRO",5417,"ROBUST-Trend",8162.68,1,1
"434","O3","MICRO",3876.5,"ROBUST-Trend",8221.36,2,2
"435","O3","MICRO",5123,"ROBUST-Trend",8280.04,3,3
"436","O3","MICRO",3364.5,"ROBUST-Trend",8338.72,4,4
"437","O3","MICRO",1267.5,"ROBUST-Trend",8397.4,5,5
"438","O3","MICRO",4154.5,"ROBUST-Trend",8456.08,6,6
"439","O3","MICRO",5611,"ROBUST-Trend",8514.76,7,7
"440","O3","MICRO",4646.5,"ROBUST-Trend",8573.44,8,8
"441","O3","MICRO",5417,"ARARMA",6653.31,1,1
"442","O3","MICRO",3876.5,"ARARMA",5747.04,2,2
"443","O3","MICRO",5123,"ARARMA",5180.88,3,3
"444","O3","MICRO",3364.5,"ARARMA",4827.19,4,4
"445","O3","MICRO",1267.5,"ARARMA",4606.23,5,5
"446","O3","MICRO",4154.5,"ARARMA",4468.19,6,6
"447","O3","MICRO",5611,"ARARMA",4381.96,7,7
"448","O3","MICRO",4646.5,"ARARMA",4328.08,8,8
"449","O3","MICRO",5417,"Auto-ANN",7112.14,1,1
"450","O3","MICRO",3876.5,"Auto-ANN",6454.47,2,2
"451","O3","MICRO",5123,"Auto-ANN",6329.12,3,3
"452","O3","MICRO",3364.5,"Auto-ANN",6234.2,4,4
"453","O3","MICRO",1267.5,"Auto-ANN",5992.22,5,5
"454","O3","MICRO",4154.5,"Auto-ANN",5731.32,6,6
"455","O3","MICRO",5611,"Auto-ANN",5561.1,7,7
"456","O3","MICRO",4646.5,"Auto-ANN",5447.55,8,8
"457","O3","MICRO",5417,"Flors-Pearc1",7284.7,1,1
"458","O3","MICRO",3876.5,"Flors-Pearc1",7295.19,2,2
"459","O3","MICRO",5123,"Flors-Pearc1",7297.86,3,3
"460","O3","MICRO",3364.5,"Flors-Pearc1",7298.54,4,4
"461","O3","MICRO",1267.5,"Flors-Pearc1",7298.72,5,5
"462","O3","MICRO",4154.5,"Flors-Pearc1",7298.76,6,6
"463","O3","MICRO",5611,"Flors-Pearc1",7298.77,7,7
"464","O3","MICRO",4646.5,"Flors-Pearc1",7298.78,8,8
"465","O3","MICRO",5417,"Flors-Pearc2",6174.37,1,1
"466","O3","MICRO",3876.5,"Flors-Pearc2",6174.37,2,2
"467","O3","MICRO",5123,"Flors-Pearc2",6174.37,3,3
"468","O3","MICRO",3364.5,"Flors-Pearc2",6174.37,4,4
"469","O3","MICRO",1267.5,"Flors-Pearc2",6174.37,5,5
"470","O3","MICRO",4154.5,"Flors-Pearc2",6174.37,6,6
"471","O3","MICRO",5611,"Flors-Pearc2",6174.37,7,7
"472","O3","MICRO",4646.5,"Flors-Pearc2",6174.37,8,8
"473","O3","MICRO",5417,"PP-Autocast",7346.23,1,1
"474","O3","MICRO",3876.5,"PP-Autocast",7346.31,2,2
"475","O3","MICRO",5123,"PP-Autocast",7346.31,3,3
"476","O3","MICRO",3364.5,"PP-Autocast",7346.31,4,4
"477","O3","MICRO",1267.5,"PP-Autocast",7346.31,5,5
"478","O3","MICRO",4154.5,"PP-Autocast",7346.31,6,6
"479","O3","MICRO",5611,"PP-Autocast",7346.31,7,7
"480","O3","MICRO",4646.5,"PP-Autocast",7346.31,8,8
"481","O3","MICRO",5417,"ForecastPro",7281.56,1,1
"482","O3","MICRO",3876.5,"ForecastPro",7281.56,2,2
"483","O3","MICRO",5123,"ForecastPro",7281.56,3,3
"484","O3","MICRO",3364.5,"ForecastPro",7281.56,4,4
"485","O3","MICRO",1267.5,"ForecastPro",7281.56,5,5
"486","O3","MICRO",4154.5,"ForecastPro",7281.56,6,6
"487","O3","MICRO",5611,"ForecastPro",7281.56,7,7
"488","O3","MICRO",4646.5,"ForecastPro",7281.56,8,8
"489","O3","MICRO",5417,"SMARTFCS",7365.91,1,1
"490","O3","MICRO",3876.5,"SMARTFCS",7365.91,2,2
"491","O3","MICRO",5123,"SMARTFCS",7365.91,3,3
"492","O3","MICRO",3364.5,"SMARTFCS",7365.91,4,4
"493","O3","MICRO",1267.5,"SMARTFCS",7365.91,5,5
"494","O3","MICRO",4154.5,"SMARTFCS",7365.91,6,6
"495","O3","MICRO",5611,"SMARTFCS",7365.91,7,7
"496","O3","MICRO",4646.5,"SMARTFCS",7365.91,8,8
"497","O3","MICRO",5417,"THETAsm",5089.94,1,1
"498","O3","MICRO",3876.5,"THETAsm",5110.1,2,2
"499","O3","MICRO",5123,"THETAsm",5127.23,3,3
"500","O3","MICRO",3364.5,"THETAsm",5141.79,4,4
"501","O3","MICRO",1267.5,"THETAsm",5154.17,5,5
"502","O3","MICRO",4154.5,"THETAsm",5164.69,6,6
"503","O3","MICRO",5611,"THETAsm",5173.64,7,7
"504","O3","MICRO",4646.5,"THETAsm",5181.24,8,8
"505","O3","MICRO",5417,"THETA",7300.25,1,1
"506","O3","MICRO",3876.5,"THETA",7315.79,2,2
"507","O3","MICRO",5123,"THETA",7329.8,3,3
"508","O3","MICRO",3364.5,"THETA",7343.67,4,4
"509","O3","MICRO",1267.5,"THETA",7357.49,5,5
"510","O3","MICRO",4154.5,"THETA",7371.24,6,6
"511","O3","MICRO",5611,"THETA",7384.93,7,7
"512","O3","MICRO",4646.5,"THETA",7398.56,8,8
"513","O3","MICRO",5417,"RBF",7838.33,1,1
"514","O3","MICRO",3876.5,"RBF",7875.63,2,2
"515","O3","MICRO",5123,"RBF",7910.79,3,3
"516","O3","MICRO",3364.5,"RBF",7942.28,4,4
"517","O3","MICRO",1267.5,"RBF",7968.78,5,5
"518","O3","MICRO",4154.5,"RBF",7989.16,6,6
"519","O3","MICRO",5611,"RBF",8002.44,7,7
"520","O3","MICRO",4646.5,"RBF",8007.79,8,8
"521","O3","MICRO",5417,"ForcX",7304.91,1,1
"522","O3","MICRO",3876.5,"ForcX",7315.75,2,2
"523","O3","MICRO",5123,"ForcX",7326.6,3,3
"524","O3","MICRO",3364.5,"ForcX",7337.45,4,4
"525","O3","MICRO",1267.5,"ForcX",7348.3,5,5
"526","O3","MICRO",4154.5,"ForcX",7359.15,6,6
"527","O3","MICRO",5611,"ForcX",7369.99,7,7
"528","O3","MICRO",4646.5,"ForcX",7380.84,8,8
"529","O4","MICRO",9340,"NAIVE2",8960,1,1
"530","O4","MICRO",9472.5,"NAIVE2",8960,2,2
"531","O4","MICRO",8052.5,"NAIVE2",8960,3,3
"532","O4","MICRO",8320,"NAIVE2",8960,4,4
"533","O4","MICRO",6662.5,"NAIVE2",8960,5,5
"534","O4","MICRO",7757.5,"NAIVE2",8960,6,6
"535","O4","MICRO",6345,"NAIVE2",8960,7,7
"536","O4","MICRO",5425,"NAIVE2",8960,8,8
"537","O4","MICRO",9340,"SINGLE",9892.26,1,1
"538","O4","MICRO",9472.5,"SINGLE",9892.26,2,2
"539","O4","MICRO",8052.5,"SINGLE",9892.26,3,3
"540","O4","MICRO",8320,"SINGLE",9892.26,4,4
"541","O4","MICRO",6662.5,"SINGLE",9892.26,5,5
"542","O4","MICRO",7757.5,"SINGLE",9892.26,6,6
"543","O4","MICRO",6345,"SINGLE",9892.26,7,7
"544","O4","MICRO",5425,"SINGLE",9892.26,8,8
"545","O4","MICRO",9340,"HOLT",10279.33,1,1
"546","O4","MICRO",9472.5,"HOLT",10245.55,2,2
"547","O4","MICRO",8052.5,"HOLT",10211.76,3,3
"548","O4","MICRO",8320,"HOLT",10177.98,4,4
"549","O4","MICRO",6662.5,"HOLT",10144.2,5,5
"550","O4","MICRO",7757.5,"HOLT",10110.42,6,6
"551","O4","MICRO",6345,"HOLT",10076.63,7,7
"552","O4","MICRO",5425,"HOLT",10042.85,8,8
"553","O4","MICRO",9340,"DAMPEN",9943.26,1,1
"554","O4","MICRO",9472.5,"DAMPEN",9936.83,2,2
"555","O4","MICRO",8052.5,"DAMPEN",9936.29,3,3
"556","O4","MICRO",8320,"DAMPEN",9936.25,4,4
"557","O4","MICRO",6662.5,"DAMPEN",9936.24,5,5
"558","O4","MICRO",7757.5,"DAMPEN",9936.24,6,6
"559","O4","MICRO",6345,"DAMPEN",9936.24,7,7
"560","O4","MICRO",5425,"DAMPEN",9936.24,8,8
"561","O4","MICRO",9340,"WINTER",10279.33,1,1
"562","O4","MICRO",9472.5,"WINTER",10245.55,2,2
"563","O4","MICRO",8052.5,"WINTER",10211.76,3,3
"564","O4","MICRO",8320,"WINTER",10177.98,4,4
"565","O4","MICRO",6662.5,"WINTER",10144.2,5,5
"566","O4","MICRO",7757.5,"WINTER",10110.42,6,6
"567","O4","MICRO",6345,"WINTER",10076.63,7,7
"568","O4","MICRO",5425,"WINTER",10042.85,8,8
"569","O4","MICRO",9340,"COMB S-H-D",10038.28,1,1
"570","O4","MICRO",9472.5,"COMB S-H-D",10024.88,2,2
"571","O4","MICRO",8052.5,"COMB S-H-D",10013.44,3,3
"572","O4","MICRO",8320,"COMB S-H-D",10002.16,4,4
"573","O4","MICRO",6662.5,"COMB S-H-D",9990.9,5,5
"574","O4","MICRO",7757.5,"COMB S-H-D",9979.64,6,6
"575","O4","MICRO",6345,"COMB S-H-D",9968.38,7,7
"576","O4","MICRO",5425,"COMB S-H-D",9957.12,8,8
"577","O4","MICRO",9340,"B-J auto",9908.21,1,1
"578","O4","MICRO",9472.5,"B-J auto",9908.21,2,2
"579","O4","MICRO",8052.5,"B-J auto",9908.21,3,3
"580","O4","MICRO",8320,"B-J auto",9908.21,4,4
"581","O4","MICRO",6662.5,"B-J auto",9908.21,5,5
"582","O4","MICRO",7757.5,"B-J auto",9908.21,6,6
"583","O4","MICRO",6345,"B-J auto",9908.21,7,7
"584","O4","MICRO",5425,"B-J auto",9908.21,8,8
"585","O4","MICRO",9340,"AutoBox1",9698.9,1,1
"586","O4","MICRO",9472.5,"AutoBox1",9742.64,2,2
"587","O4","MICRO",8052.5,"AutoBox1",10354.99,3,3
"588","O4","MICRO",8320,"AutoBox1",9766.13,4,4
"589","O4","MICRO",6662.5,"AutoBox1",9410.54,5,5
"590","O4","MICRO",7757.5,"AutoBox1",8673.45,6,6
"591","O4","MICRO",6345,"AutoBox1",8628.09,7,7
"592","O4","MICRO",5425,"AutoBox1",8581.12,8,8
"593","O4","MICRO",9340,"AutoBox2",8960,1,1
"594","O4","MICRO",9472.5,"AutoBox2",8960,2,2
"595","O4","MICRO",8052.5,"AutoBox2",8960,3,3
"596","O4","MICRO",8320,"AutoBox2",8960,4,4
"597","O4","MICRO",6662.5,"AutoBox2",8960,5,5
"598","O4","MICRO",7757.5,"AutoBox2",8960,6,6
"599","O4","MICRO",6345,"AutoBox2",8960,7,7
"600","O4","MICRO",5425,"AutoBox2",8960,8,8
"601","O4","MICRO",9340,"AutoBox3",8960,1,1
"602","O4","MICRO",9472.5,"AutoBox3",8960,2,2
"603","O4","MICRO",8052.5,"AutoBox3",8960,3,3
"604","O4","MICRO",8320,"AutoBox3",8960,4,4
"605","O4","MICRO",6662.5,"AutoBox3",8960,5,5
"606","O4","MICRO",7757.5,"AutoBox3",8960,6,6
"607","O4","MICRO",6345,"AutoBox3",8960,7,7
"608","O4","MICRO",5425,"AutoBox3",8960,8,8
"609","O4","MICRO",9340,"ROBUST-Trend",8953.25,1,1
"610","O4","MICRO",9472.5,"ROBUST-Trend",8946.51,2,2
"611","O4","MICRO",8052.5,"ROBUST-Trend",8939.76,3,3
"612","O4","MICRO",8320,"ROBUST-Trend",8933.02,4,4
"613","O4","MICRO",6662.5,"ROBUST-Trend",8926.27,5,5
"614","O4","MICRO",7757.5,"ROBUST-Trend",8919.53,6,6
"615","O4","MICRO",6345,"ROBUST-Trend",8912.78,7,7
"616","O4","MICRO",5425,"ROBUST-Trend",8906.04,8,8
"617","O4","MICRO",9340,"ARARMA",9438.85,1,1
"618","O4","MICRO",9472.5,"ARARMA",9840.5,2,2
"619","O4","MICRO",8052.5,"ARARMA",9378.82,3,3
"620","O4","MICRO",8320,"ARARMA",9236.46,4,4
"621","O4","MICRO",6662.5,"ARARMA",9220.45,5,5
"622","O4","MICRO",7757.5,"ARARMA",9077.16,6,6
"623","O4","MICRO",6345,"ARARMA",8945.7,7,7
"624","O4","MICRO",5425,"ARARMA",8846.91,8,8
"625","O4","MICRO",9340,"Auto-ANN",9424.85,1,1
"626","O4","MICRO",9472.5,"Auto-ANN",10032.03,2,2
"627","O4","MICRO",8052.5,"Auto-ANN",9596.04,3,3
"628","O4","MICRO",8320,"Auto-ANN",9454.17,4,4
"629","O4","MICRO",6662.5,"Auto-ANN",9540.88,5,5
"630","O4","MICRO",7757.5,"Auto-ANN",9468.97,6,6
"631","O4","MICRO",6345,"Auto-ANN",9381.89,7,7
"632","O4","MICRO",5425,"Auto-ANN",9351.76,8,8
"633","O4","MICRO",9340,"Flors-Pearc1",10333.25,1,1
"634","O4","MICRO",9472.5,"Flors-Pearc1",10278.41,2,2
"635","O4","MICRO",8052.5,"Flors-Pearc1",10233.16,3,3
"636","O4","MICRO",8320,"Flors-Pearc1",10195.83,4,4
"637","O4","MICRO",6662.5,"Flors-Pearc1",10165.04,5,5
"638","O4","MICRO",7757.5,"Flors-Pearc1",10139.63,6,6
"639","O4","MICRO",6345,"Flors-Pearc1",10118.67,7,7
"640","O4","MICRO",5425,"Flors-Pearc1",10101.38,8,8
"641","O4","MICRO",9340,"Flors-Pearc2",9851.18,1,1
"642","O4","MICRO",9472.5,"Flors-Pearc2",9850.5,2,2
"643","O4","MICRO",8052.5,"Flors-Pearc2",9851.34,3,3
"644","O4","MICRO",8320,"Flors-Pearc2",9853.43,4,4
"645","O4","MICRO",6662.5,"Flors-Pearc2",9856.58,5,5
"646","O4","MICRO",7757.5,"Flors-Pearc2",9860.61,6,6
"647","O4","MICRO",6345,"Flors-Pearc2",9865.38,7,7
"648","O4","MICRO",5425,"Flors-Pearc2",9870.76,8,8
"649","O4","MICRO",9340,"PP-Autocast",9964.87,1,1
"650","O4","MICRO",9472.5,"PP-Autocast",9942.52,2,2
"651","O4","MICRO",8052.5,"PP-Autocast",9938.94,3,3
"652","O4","MICRO",8320,"PP-Autocast",9938.37,4,4
"653","O4","MICRO",6662.5,"PP-Autocast",9938.28,5,5
"654","O4","MICRO",7757.5,"PP-Autocast",9938.27,6,6
"655","O4","MICRO",6345,"PP-Autocast",9938.26,7,7
"656","O4","MICRO",5425,"PP-Autocast",9938.26,8,8
"657","O4","MICRO",9340,"ForecastPro",9913.97,1,1
"658","O4","MICRO",9472.5,"ForecastPro",9913.97,2,2
"659","O4","MICRO",8052.5,"ForecastPro",9913.97,3,3
"660","O4","MICRO",8320,"ForecastPro",9913.97,4,4
"661","O4","MICRO",6662.5,"ForecastPro",9913.97,5,5
"662","O4","MICRO",7757.5,"ForecastPro",9913.97,6,6
"663","O4","MICRO",6345,"ForecastPro",9913.97,7,7
"664","O4","MICRO",5425,"ForecastPro",9913.97,8,8
"665","O4","MICRO",9340,"SMARTFCS",9355,1,1
"666","O4","MICRO",9472.5,"SMARTFCS",9355,2,2
"667","O4","MICRO",8052.5,"SMARTFCS",9355,3,3
"668","O4","MICRO",8320,"SMARTFCS",9355,4,4
"669","O4","MICRO",6662.5,"SMARTFCS",9355,5,5
"670","O4","MICRO",7757.5,"SMARTFCS",9355,6,6
"671","O4","MICRO",6345,"SMARTFCS",9355,7,7
"672","O4","MICRO",5425,"SMARTFCS",9355,8,8
"673","O4","MICRO",9340,"THETAsm",8515.54,1,1
"674","O4","MICRO",9472.5,"THETAsm",8516.91,2,2
"675","O4","MICRO",8052.5,"THETAsm",8517.13,3,3
"676","O4","MICRO",8320,"THETAsm",8517.17,4,4
"677","O4","MICRO",6662.5,"THETAsm",8517.17,5,5
"678","O4","MICRO",7757.5,"THETAsm",8517.17,6,6
"679","O4","MICRO",6345,"THETAsm",8517.17,7,7
"680","O4","MICRO",5425,"THETAsm",8517.17,8,8
"681","O4","MICRO",9340,"THETA",10253.12,1,1
"682","O4","MICRO",9472.5,"THETA",10146.49,2,2
"683","O4","MICRO",8052.5,"THETA",10102.2,3,3
"684","O4","MICRO",8320,"THETA",10088.7,4,4
"685","O4","MICRO",6662.5,"THETA",10090.38,5,5
"686","O4","MICRO",7757.5,"THETA",10099.54,6,6
"687","O4","MICRO",6345,"THETA",10112.35,7,7
"688","O4","MICRO",5425,"THETA",10126.93,8,8
"689","O4","MICRO",9340,"RBF",8715.65,1,1
"690","O4","MICRO",9472.5,"RBF",8759.88,2,2
"691","O4","MICRO",8052.5,"RBF",8805.16,3,3
"692","O4","MICRO",8320,"RBF",8850.83,4,4
"693","O4","MICRO",6662.5,"RBF",8896.35,5,5
"694","O4","MICRO",7757.5,"RBF",8941.26,6,6
"695","O4","MICRO",6345,"RBF",8985.15,7,7
"696","O4","MICRO",5425,"RBF",9027.68,8,8
"697","O4","MICRO",9340,"ForcX",9916.2,1,1
"698","O4","MICRO",9472.5,"ForcX",9916.2,2,2
"699","O4","MICRO",8052.5,"ForcX",9916.2,3,3
"700","O4","MICRO",8320,"ForcX",9916.2,4,4
"701","O4","MICRO",6662.5,"ForcX",9916.2,5,5
"702","O4","MICRO",7757.5,"ForcX",9916.2,6,6
"703","O4","MICRO",6345,"ForcX",9916.2,7,7
"704","O4","MICRO",5425,"ForcX",9916.2,8,8
"705","O5","FINANCE",5305.43,"NAIVE2",5308.77,1,1
"706","O5","FINANCE",5297.8,"NAIVE2",5308.77,2,2
"707","O5","FINANCE",5300.67,"NAIVE2",5308.77,3,3
"708","O5","FINANCE",5293.75,"NAIVE2",5308.77,4,4
"709","O5","FINANCE",5321.88,"NAIVE2",5308.77,5,5
"710","O5","FINANCE",5308.82,"NAIVE2",5308.77,6,6
"711","O5","FINANCE",5308.56,"NAIVE2",5308.77,7,7
"712","O5","FINANCE",5294.78,"NAIVE2",5308.77,8,8
"713","O5","FINANCE",5305.43,"SINGLE",5308.77,1,1
"714","O5","FINANCE",5297.8,"SINGLE",5308.77,2,2
"715","O5","FINANCE",5300.67,"SINGLE",5308.77,3,3
"716","O5","FINANCE",5293.75,"SINGLE",5308.77,4,4
"717","O5","FINANCE",5321.88,"SINGLE",5308.77,5,5
"718","O5","FINANCE",5308.82,"SINGLE",5308.77,6,6
"719","O5","FINANCE",5308.56,"SINGLE",5308.77,7,7
"720","O5","FINANCE",5294.78,"SINGLE",5308.77,8,8
"721","O5","FINANCE",5305.43,"HOLT",5309.42,1,1
"722","O5","FINANCE",5297.8,"HOLT",5310.09,2,2
"723","O5","FINANCE",5300.67,"HOLT",5310.76,3,3
"724","O5","FINANCE",5293.75,"HOLT",5311.43,4,4
"725","O5","FINANCE",5321.88,"HOLT",5312.1,5,5
"726","O5","FINANCE",5308.82,"HOLT",5312.77,6,6
"727","O5","FINANCE",5308.56,"HOLT",5313.44,7,7
"728","O5","FINANCE",5294.78,"HOLT",5314.11,8,8
"729","O5","FINANCE",5305.43,"DAMPEN",5316.74,1,1
"730","O5","FINANCE",5297.8,"DAMPEN",5319.58,2,2
"731","O5","FINANCE",5300.67,"DAMPEN",5320.41,3,3
"732","O5","FINANCE",5293.75,"DAMPEN",5320.65,4,4
"733","O5","FINANCE",5321.88,"DAMPEN",5320.72,5,5
"734","O5","FINANCE",5308.82,"DAMPEN",5320.74,6,6
"735","O5","FINANCE",5308.56,"DAMPEN",5320.75,7,7
"736","O5","FINANCE",5294.78,"DAMPEN",5320.75,8,8
"737","O5","FINANCE",5305.43,"WINTER",5309.42,1,1
"738","O5","FINANCE",5297.8,"WINTER",5310.09,2,2
"739","O5","FINANCE",5300.67,"WINTER",5310.76,3,3
"740","O5","FINANCE",5293.75,"WINTER",5311.43,4,4
"741","O5","FINANCE",5321.88,"WINTER",5312.1,5,5
"742","O5","FINANCE",5308.82,"WINTER",5312.77,6,6
"743","O5","FINANCE",5308.56,"WINTER",5313.44,7,7
"744","O5","FINANCE",5294.78,"WINTER",5314.11,8,8
"745","O5","FINANCE",5305.43,"COMB S-H-D",5311.64,1,1
"746","O5","FINANCE",5297.8,"COMB S-H-D",5312.81,2,2
"747","O5","FINANCE",5300.67,"COMB S-H-D",5313.31,3,3
"748","O5","FINANCE",5293.75,"COMB S-H-D",5313.62,4,4
"749","O5","FINANCE",5321.88,"COMB S-H-D",5313.86,5,5
"750","O5","FINANCE",5308.82,"COMB S-H-D",5314.09,6,6
"751","O5","FINANCE",5308.56,"COMB S-H-D",5314.32,7,7
"752","O5","FINANCE",5294.78,"COMB S-H-D",5314.54,8,8
"753","O5","FINANCE",5305.43,"B-J auto",5308.77,1,1
"754","O5","FINANCE",5297.8,"B-J auto",5308.77,2,2
"755","O5","FINANCE",5300.67,"B-J auto",5308.77,3,3
"756","O5","FINANCE",5293.75,"B-J auto",5308.77,4,4
"757","O5","FINANCE",5321.88,"B-J auto",5308.77,5,5
"758","O5","FINANCE",5308.82,"B-J auto",5308.77,6,6
"759","O5","FINANCE",5308.56,"B-J auto",5308.77,7,7
"760","O5","FINANCE",5294.78,"B-J auto",5308.77,8,8
"761","O5","FINANCE",5305.43,"AutoBox1",5298.71,1,1
"762","O5","FINANCE",5297.8,"AutoBox1",5301.1,2,2
"763","O5","FINANCE",5300.67,"AutoBox1",5296.59,3,3
"764","O5","FINANCE",5293.75,"AutoBox1",5298.15,4,4
"765","O5","FINANCE",5321.88,"AutoBox1",5298.37,5,5
"766","O5","FINANCE",5308.82,"AutoBox1",5299.85,6,6
"767","O5","FINANCE",5308.56,"AutoBox1",5300.25,7,7
"768","O5","FINANCE",5294.78,"AutoBox1",5300.69,8,8
"769","O5","FINANCE",5305.43,"AutoBox2",5308.77,1,1
"770","O5","FINANCE",5297.8,"AutoBox2",5308.77,2,2
"771","O5","FINANCE",5300.67,"AutoBox2",5308.77,3,3
"772","O5","FINANCE",5293.75,"AutoBox2",5308.77,4,4
"773","O5","FINANCE",5321.88,"AutoBox2",5308.77,5,5
"774","O5","FINANCE",5308.82,"AutoBox2",5308.77,6,6
"775","O5","FINANCE",5308.56,"AutoBox2",5308.77,7,7
"776","O5","FINANCE",5294.78,"AutoBox2",5308.77,8,8
"777","O5","FINANCE",5305.43,"AutoBox3",5337.93,1,1
"778","O5","FINANCE",5297.8,"AutoBox3",5343.54,2,2
"779","O5","FINANCE",5300.67,"AutoBox3",5343.55,3,3
"780","O5","FINANCE",5293.75,"AutoBox3",5344.86,4,4
"781","O5","FINANCE",5321.88,"AutoBox3",5344.87,5,5
"782","O5","FINANCE",5308.82,"AutoBox3",5374.29,6,6
"783","O5","FINANCE",5308.56,"AutoBox3",5374.29,7,7
"784","O5","FINANCE",5294.78,"AutoBox3",5374.36,8,8
"785","O5","FINANCE",5305.43,"ROBUST-Trend",5310.97,1,1
"786","O5","FINANCE",5297.8,"ROBUST-Trend",5313.17,2,2
"787","O5","FINANCE",5300.67,"ROBUST-Trend",5315.36,3,3
"788","O5","FINANCE",5293.75,"ROBUST-Trend",5317.56,4,4
"789","O5","FINANCE",5321.88,"ROBUST-Trend",5319.76,5,5
"790","O5","FINANCE",5308.82,"ROBUST-Trend",5321.95,6,6
"791","O5","FINANCE",5308.56,"ROBUST-Trend",5324.15,7,7
"792","O5","FINANCE",5294.78,"ROBUST-Trend",5326.35,8,8
"793","O5","FINANCE",5305.43,"ARARMA",5308.67,1,1
"794","O5","FINANCE",5297.8,"ARARMA",5308.56,2,2
"795","O5","FINANCE",5300.67,"ARARMA",5308.46,3,3
"796","O5","FINANCE",5293.75,"ARARMA",5308.35,4,4
"797","O5","FINANCE",5321.88,"ARARMA",5308.25,5,5
"798","O5","FINANCE",5308.82,"ARARMA",5308.14,6,6
"799","O5","FINANCE",5308.56,"ARARMA",5308.04,7,7
"800","O5","FINANCE",5294.78,"ARARMA",5307.94,8,8
"801","O5","FINANCE",5305.43,"Auto-ANN",5297.45,1,1
"802","O5","FINANCE",5297.8,"Auto-ANN",5286.79,2,2
"803","O5","FINANCE",5300.67,"Auto-ANN",5276.75,3,3
"804","O5","FINANCE",5293.75,"Auto-ANN",5267.29,4,4
"805","O5","FINANCE",5321.88,"Auto-ANN",5258.39,5,5
"806","O5","FINANCE",5308.82,"Auto-ANN",5250,6,6
"807","O5","FINANCE",5308.56,"Auto-ANN",5242.1,7,7
"808","O5","FINANCE",5294.78,"Auto-ANN",5234.66,8,8
"809","O5","FINANCE",5305.43,"Flors-Pearc1",5314.86,1,1
"810","O5","FINANCE",5297.8,"Flors-Pearc1",5328.27,2,2
"811","O5","FINANCE",5300.67,"Flors-Pearc1",5341.61,3,3
"812","O5","FINANCE",5293.75,"Flors-Pearc1",5354.88,4,4
"813","O5","FINANCE",5321.88,"Flors-Pearc1",5368.08,5,5
"814","O5","FINANCE",5308.82,"Flors-Pearc1",5381.22,6,6
"815","O5","FINANCE",5308.56,"Flors-Pearc1",5394.29,7,7
"816","O5","FINANCE",5294.78,"Flors-Pearc1",5407.3,8,8
"817","O5","FINANCE",5305.43,"Flors-Pearc2",5213.37,1,1
"818","O5","FINANCE",5297.8,"Flors-Pearc2",5213.37,2,2
"819","O5","FINANCE",5300.67,"Flors-Pearc2",5213.37,3,3
"820","O5","FINANCE",5293.75,"Flors-Pearc2",5213.37,4,4
"821","O5","FINANCE",5321.88,"Flors-Pearc2",5213.37,5,5
"822","O5","FINANCE",5308.82,"Flors-Pearc2",5213.37,6,6
"823","O5","FINANCE",5308.56,"Flors-Pearc2",5213.37,7,7
"824","O5","FINANCE",5294.78,"Flors-Pearc2",5213.37,8,8
"825","O5","FINANCE",5305.43,"PP-Autocast",5318.69,1,1
"826","O5","FINANCE",5297.8,"PP-Autocast",5322.73,2,2
"827","O5","FINANCE",5300.67,"PP-Autocast",5324.06,3,3
"828","O5","FINANCE",5293.75,"PP-Autocast",5324.5,4,4
"829","O5","FINANCE",5321.88,"PP-Autocast",5324.64,5,5
"830","O5","FINANCE",5308.82,"PP-Autocast",5324.69,6,6
"831","O5","FINANCE",5308.56,"PP-Autocast",5324.71,7,7
"832","O5","FINANCE",5294.78,"PP-Autocast",5324.71,8,8
"833","O5","FINANCE",5305.43,"ForecastPro",5308.77,1,1
"834","O5","FINANCE",5297.8,"ForecastPro",5308.77,2,2
"835","O5","FINANCE",5300.67,"ForecastPro",5308.77,3,3
"836","O5","FINANCE",5293.75,"ForecastPro",5308.77,4,4
"837","O5","FINANCE",5321.88,"ForecastPro",5308.77,5,5
"838","O5","FINANCE",5308.82,"ForecastPro",5308.77,6,6
"839","O5","FINANCE",5308.56,"ForecastPro",5308.77,7,7
"840","O5","FINANCE",5294.78,"ForecastPro",5308.77,8,8
"841","O5","FINANCE",5305.43,"SMARTFCS",5308.77,1,1
"842","O5","FINANCE",5297.8,"SMARTFCS",5308.77,2,2
"843","O5","FINANCE",5300.67,"SMARTFCS",5308.77,3,3
"844","O5","FINANCE",5293.75,"SMARTFCS",5308.77,4,4
"845","O5","FINANCE",5321.88,"SMARTFCS",5308.77,5,5
"846","O5","FINANCE",5308.82,"SMARTFCS",5308.77,6,6
"847","O5","FINANCE",5308.56,"SMARTFCS",5308.77,7,7
"848","O5","FINANCE",5294.78,"SMARTFCS",5308.77,8,8
"849","O5","FINANCE",5305.43,"THETAsm",5328.38,1,1
"850","O5","FINANCE",5297.8,"THETAsm",5338.19,2,2
"851","O5","FINANCE",5300.67,"THETAsm",5343.09,3,3
"852","O5","FINANCE",5293.75,"THETAsm",5345.54,4,4
"853","O5","FINANCE",5321.88,"THETAsm",5346.77,5,5
